ldk;codigoperiodo;codigoine;dscautarquia;despesatotal;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;investimentosoutrosinvestimentosbensdecapital;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital
T3_4201;T3;4201;LAGOA (SÃO MIGUEL);8778154,65;3867335,89;1677060,55;972098,2;118741,52;1099435,62;1252206,77;83300;47041,87;27735,22;439157,63;654972,05;3658611,99
T3_0807;T3;0807;LAGOS;27214631,86;22094168,96;9353324,77;7738622,93;676161,58;4326059,68;3632086,29;1211989,36;803072,74;462051,87;477818,07;677154,25;1488376,61
T3_4801;T3;4801;LAJES DAS FLORES;2460651,81;1396913,58;750308,67;601553,94;14889,56;30161,41;842553,15;6465,04;313102,97;71295,09;227605,6;224084,45;221185,08
T3_4601;T3;4601;LAJES DO PICO;4066533,28;2245582,37;1040153,14;647501,05;235264,87;322663,31;570277,23;35000;327697,58;0;2320;205259,65;1250673,68
T3_1805;T3;1805;LAMEGO;19760980,46;8918274,07;3361418,36;3793889,09;216961,69;1546004,93;7663730,99;58425,31;5240862,87;363465,64;1552927,01;448050,16;3178975,4
T3_1009;T3;1009;LEIRIA;44229423,46;30294424,7;9289531,52;11738835,54;1012508,1;8253549,54;7536761,06;184215,09;2163686,63;33102,53;2598369,81;2557387;6398237,7
T3_1106;T3;1106;LISBOA;380718803,1;286600937,3;175749945,6;59512134,12;8259696,39;43079161,22;25355539,5;2024542,27;3414158,25;3366464,83;3139502,49;13410871,66;68762326,28
T3_0808;T3;0808;LOULÉ;62843958,04;41179012,32;21077943,99;15109611,16;670602,66;4320854,51;15422963,08;172910,75;2555077,16;5867400,31;2557404,54;4270170,32;6241982,64
T3_1107;T3;1107;LOURES;71819522,89;59315994,36;27521648,5;19309763,23;893355,72;11591226,91;5712076,91;131302,79;1965240,26;1676794,03;949458,74;989281,09;6791451,62
T3_1108;T3;1108;LOURINHÃ;16148586,72;9962573,38;4223043,87;4237009,33;485963,29;1016556,89;4889564,4;1510;3416384,32;244257,43;984707,68;242704,97;1296448,94
T3_0607;T3;0607;LOUSÃ;9678335,26;6893789,74;3389992,34;2892765,03;105663,44;505368,93;2322893,85;92111,21;168738,13;294792,61;959543,3;807708,6;461651,67
T3_1305;T3;1305;LOUSADA;23713740,13;15022177,86;7672466,46;5449804,38;179521,44;1720385,58;7191799,03;21000;3775998,65;784740,31;1837931,15;772128,92;1499763,24
T3_1413;T3;1413;MAÇÃO;7160639,53;5369999,82;2345009,06;2527742,62;34069,15;463178,99;1529792,09;5727,72;284999,89;55401,35;790052,33;393610,8;260847,62
T3_0405;T3;0405;MACEDO DE CAVALEIROS;12970798,74;8553921,43;3773679,85;3136058,54;191628,05;1452554,99;2570528,76;63819,53;430975,04;233507,57;1229318,2;612908,42;1846348,55
T3_3104;T3;3104;MACHICO;10250430,34;6103137,6;2832314,84;2521049,68;277403,5;472369,58;3490163,44;0;17783,6;202836,33;2871197,65;398345,86;657129,3
T3_4602;T3;4602;MADALENA;4409833,72;2571838,42;1340670,94;509687,61;44552,44;676927,43;1328875,87;35598,45;267903,85;420272,83;446141,26;158959,48;509119,43
T3_1109;T3;1109;MAFRA;34827705,95;26724658,72;10411010,88;12247850,42;100429,36;3965368,06;7291406,94;228361,5;2616776,52;290321,7;1437767,55;2718179,67;811640,29
T3_1306;T3;1306;MAIA;41912036,41;30399321,84;13781876,1;10688982,02;876700,19;5051763,53;6047054,31;429179,23;898559,09;89618,34;2230313,13;2399384,52;5465660,26
T3_1806;T3;1806;MANGUALDE;12204423,39;6689086,28;3727390,83;2601610,07;144057,33;216028,05;4595396,16;127018,76;786236,95;605554,46;2859065,15;217520,84;919940,95
T3_0908;T3;0908;MANTEIGAS;3755984,92;2302169,62;1036013,51;1024029,5;48178,45;193948,16;949919,3;15711,58;58820,44;766,32;426971,2;447649,76;503896
T3_1307;T3;1307;MARCO DE CANAVESES;17343237,27;13822302,79;5194850,48;5800290,46;580289,61;2246872,24;1433746,35;115200,32;802505,7;192028,32;205680,02;118331,99;2087188,13
T3_1010;T3;1010;MARINHA GRANDE;14123061,7;10525711,57;3974202,72;5562289,75;81546,85;907672,25;2726068,57;219976,79;163304,53;604220,03;1030994,86;707572,36;871281,56
T3_1210;T3;1210;MARVÃO;4347327,06;2380349,32;1380151,53;810208,96;16945,59;173043,24;1883937,64;46553,09;258836,43;309253,54;101051,31;1168243,27;83040,1
T3_1308;T3;1308;MATOSINHOS;81880772,4;50849867,31;22371856,64;19739750,02;568869,56;8169391,09;22431298,53;1931648,98;15865015,13;323887,05;2570594,74;1740152,63;8599606,56
T3_0111;T3;0111;MEALHADA;8197357,72;6140835,71;3637077,78;2202539,41;33084,78;268133,74;1368216,42;226645,16;107726,72;274066,65;692587,93;67189,96;688305,59
T3_0909;T3;0909;MEDA;7288719,99;4368821,25;2065882,74;1575689,39;59420,98;667828,14;2625073,74;0;1294911,81;18946,56;863408,52;447806,85;294825
T3_1603;T3;1603;MELGAÇO;11084053,82;6240349,18;3631960,73;1687325,38;194180,06;726883,01;3799255,38;4224,88;197434,09;1453503,09;1190600,58;953492,74;1044449,26
T3_0209;T3;0209;MÉRTOLA;11843621,43;7366213,36;3593316,22;2778163,12;105242,68;889491,34;3403307,69;140525,02;624313,54;957468,85;971021,69;709978,59;1074100,38
T3_1704;T3;1704;MESÃO FRIO;5141030,38;2580207,27;1455921,15;703068,1;229325,45;191892,57;2153673,06;76952,04;636862,49;162390,89;951735,44;325732,2;407150,05
T3_0608;T3;0608;MIRA;7009632,11;5289533,64;2666733,07;2253858,88;69702,13;299239,56;1150810,1;591,55;122925,65;409654,27;319661,62;297977,01;569288,37
T3_0609;T3;0609;MIRANDA DO CORVO;7101098,78;4391824,34;2016628,72;2006183,14;67167,33;301845,15;2179660,84;142850;610102,94;643972,44;346658,35;436077,11;529613,6
T3_0406;T3;0406;MIRANDA DO DOURO;8514070,13;4927691,48;2996378,41;1597600,37;77072,87;256639,83;3005350,75;0;876442,06;123833,28;1932402,24;72673,17;581027,9
T3_0407;T3;0407;MIRANDELA;13028012,24;9836663,31;5198599;2788683,95;359624,34;1489756,02;1985669,28;6453,82;327734,07;535541;643830,42;472109,97;1205679,65
T3_0408;T3;0408;MOGADOURO;12737024,78;5781371,45;2129042,67;3224121,17;132661,79;295545,82;5906997,69;75668,99;1370887,01;138913,18;2985221,58;1336306,93;1048655,64
T3_1807;T3;1807;MOIMENTA DA BEIRA;6978560,19;4498182,24;2151906,61;1543396,33;177592,09;625287,21;1257594,77;75084,32;587267,2;73449,77;353418,53;168374,95;1222783,18
T3_1506;T3;1506;MOITA;21906022,8;16543995,6;10111552,06;3519325,9;227668,44;2685449,2;3843305,5;34479,23;795005,29;706199,55;75781,6;2231839,83;1518721,7
T3_1604;T3;1604;MONÇÃO;14333824,43;7091977,97;3452248,12;2524106,74;151334,68;964288,43;4388302,9;371268,94;1760787,72;818554,92;1223410,13;214281,19;2853543,56
T3_0809;T3;0809;MONCHIQUE;6356534,93;4414568,83;2741461,47;1173800,6;83174,59;416132,17;1080030,4;0;166976,94;162790,49;626078,04;124184,93;861935,7
T3_1705;T3;1705;MONDIM DE BASTO;6767608,98;3773944,07;2084893,85;1059266,95;362134,15;267649,12;2630378,74;682,5;1074129,62;237108,05;129029,42;1189429,15;363286,17
T3_1211;T3;1211;MONFORTE;4431322,9;3081696,99;1900850,36;913107,27;60237,2;207502,16;607375,14;0;202613,47;11263,14;329796,86;63701,67;742250,77
T3_1706;T3;1706;MONTALEGRE;12686057,66;7533017,46;3022926,81;3495981,78;86520,99;927587,88;4084158,54;162010,19;751919,74;370827,32;2447720,96;351680,33;1068881,66
T3_0706;T3;0706;MONTEMOR-O-NOVO;11559186,43;9027890,91;5061725,21;2919895,28;48752,98;997517,44;1837087,95;238065,83;333904,45;294912,18;283191,95;687013,54;694207,57
T3_0610;T3;0610;MONTEMOR-O-VELHO;13723180,98;6451755,04;3313311,49;2192852,41;635008,79;310582,35;5917670,42;217247,26;2661203,04;1277926,18;1525971,81;235322,13;1353755,52
T3_1507;T3;1507;MONTIJO;18931499,08;16018865,45;10060185,49;4218828,52;265972,53;1473878,91;1659451;4866,23;268170,28;348920,99;532817,81;504675,69;1253182,63
T3_0707;T3;0707;MORA;4634158,97;3378930,02;1693116,29;991041,9;38459,17;656312,66;1005796,54;11025,46;25643,71;330053,32;517631,51;121442,54;249432,41
T3_1808;T3;1808;MORTÁGUA;5900450,5;3863215,76;1968127,03;1116820,24;64157,84;714110,65;1562720,75;4378,66;452107,39;141357,38;259456,93;705420,39;474513,99
T3_0210;T3;0210;MOURA;12318700,62;7971570,38;4275593,79;2835792,81;64527,96;795655,82;3328982,71;2834,67;10116,75;940917,63;720064,59;1655049,07;1018147,53
T3_0708;T3;0708;MOURÃO;3595764,06;3054450,64;2054729,69;571432,64;174713,46;253574,85;121152,6;0;0;11283,91;44998,14;64870,55;420160,82
T3_1707;T3;1707;MURÇA;10216157,85;5223579,21;1698219,86;2508636,45;243292,9;773430;3521517,87;6000;2352396,78;259437,69;828898,05;74785,35;1471060,77
T3_0112;T3;0112;MURTOSA;6048081,27;2526966,78;1284483,64;1037514,87;16898,23;188070,04;3405276,59;227243,17;1115924,93;415,13;595184,92;1466508,44;115837,9
T3_1011;T3;1011;NAZARÉ;7823966,6;6252350,02;3560191,58;1678533,15;368120,93;645504,36;559117,95;127697,19;118027,06;19008,48;120627,55;173757,67;1012498,63
T3_1809;T3;1809;NELAS;7248132,86;5737925,19;3370031,71;1746871,19;304815,91;316206,38;1143275,9;14566,46;905355,96;27033,99;140544,96;55774,53;366931,77
T3_1212;T3;1212;NISA;9462960,09;5547813,46;3047438,81;1713390,45;160343,81;626640,39;2387805,74;0;757155,77;62763,76;1010402,83;557483,38;1527340,89
T3_4202;T3;4202;NORDESTE;3521788,05;2331623,38;1221735,87;573792,29;112593,53;423501,69;788955,83;0;57095,31;28252,77;490251,95;213355,8;401208,84
T3_1012;T3;1012;ÓBIDOS;9681806,76;7251824,13;4170709,19;1860879,86;272766,38;947468,7;1990234,84;150000;689498,21;17266,87;351129,07;782340,69;439747,79
T3_0211;T3;0211;ODEMIRA;17477538;13896625,98;6599170,11;4680161,78;117442,73;2499851,36;2187874,36;165677,89;69861,87;871530,93;577884,16;502919,51;1393037,66
T3_1116;T3;1116;ODIVELAS;44041726,52;33363812,61;16171550,59;10626463,2;465372,64;6100426,18;6080709,46;118467,47;2577445,26;1089995,23;1573607,94;721193,56;4597204,45
T3_1110;T3;1110;OEIRAS;80028366,6;57482013,23;24574507,51;26134236,24;527663,89;6245605,59;19211946,39;4344177,51;3693114,01;4022410,13;3686391,49;3465853,25;3334406,98
T3_0506;T3;0506;OLEIROS;6642005,98;3711265,82;1412280,6;1881765,45;34207,32;383012,45;2193722,79;109801,32;221783,34;44440,87;1101179,06;716518,2;737017,37
T3_0810;T3;0810;OLHÃO;20239258,58;17183156,19;8177667,93;5652385,35;324508,36;3028594,55;1575984,87;8495,17;400084,95;96326,23;221026,08;850052,44;1480117,52
T3_0113;T3;0113;OLIVEIRA DE AZEMÉIS;23080808,48;18145695;7360354,43;6359200,92;645029,26;3781110,39;2454930,11;47250;846512,06;75947,01;958899,2;526321,84;2480183,37
T3_1810;T3;1810;OLIVEIRA DE FRADES;6531382,56;3745272,34;1727089,89;1733912,94;101024,11;183245,4;2451361,5;0;1389606,71;115704,56;759775,48;186274,75;334748,72
T3_0114;T3;0114;OLIVEIRA DO BAIRRO;15136850,68;7127491,53;3228090,61;2874435,73;191754,9;833210,29;6192683,01;418274;3696332,08;354058,68;1435211,27;288806,98;1816676,14
T3_0611;T3;0611;OLIVEIRA DO HOSPITAL;12127884,93;7176687,67;2892092,44;3365681,51;63830,54;855083,18;3724561,31;14719,68;559933,44;372201,98;2002159,82;775546,39;1226635,95
T3_1421;T3;1421;OURÉM;25286496,19;14629255,22;5460786;6956741,91;272551,73;1939175,58;6744571,34;763000;5117624,11;123145,04;457290,02;283512,17;3912669,63
T3_0212;T3;0212;OURIQUE;7048105,14;4973109,94;3136940,11;1259792,72;203454,58;372922,53;867502,59;0;97248,49;14242,93;253787,06;502224,11;1207492,61
T3_0115;T3;0115;OVAR;22972908,02;13874918,25;5864712,07;5782050,93;146207,21;2081948,04;7046564,13;718468,04;2914114,39;360745,08;2410120,82;643115,8;2051425,64
T3_1309;T3;1309;PAÇOS DE FERREIRA;25811104,86;12268169,96;5919036,73;4386920,48;605824,88;1356387,87;11758986,71;152641,83;8291577,99;295263,55;2247222,8;772280,54;1783948,19
T3_1508;T3;1508;PALMELA;26684619,54;24480672,5;13205717,85;8618896,3;269379,53;2386678,82;1053980,82;68132;49695,03;125766,65;145128,53;665258,61;1149966,22
T3_0612;T3;0612;PAMPILHOSA DA SERRA;9023353;4777166,27;1848014,13;2299593,72;13265,39;616293,03;3763711,17;8750;259657,33;737329,75;1140282,71;1617691,38;482475,56
T3_1310;T3;1310;PAREDES;45391986,65;21218096,04;10344189,15;8157309,7;385616,94;2330980,25;20914679,78;641879,16;15261741,35;498436,48;3012733,07;1499889,72;3259210,83
T3_1605;T3;1605;PAREDES DE COURA;9502513,71;4812385,55;2213517,39;2002867,99;58921,66;537078,51;3909247,06;0;589614,67;822441,35;1208212,94;1288978,1;780881,1
T3_1013;T3;1013;PEDRÓGÃO GRANDE;4967014,57;2856753,29;1347706,49;1278952,55;42500,31;187593,94;1821338,98;148401,13;446759,73;0;862166,03;364012,09;288922,3
T3_0613;T3;0613;PENACOVA;7196452,77;4720178,86;1825612,04;2454909,87;39607,78;400049,17;1900237,22;270000;458023,07;337279,2;472251,03;362683,92;576036,69
T3_1311;T3;1311;PENAFIEL;26921001,42;16689423,79;7893469,25;6052807,18;380507,57;2362639,79;8207537,72;237967,08;4528431,64;871898,28;1060849,96;1508390,76;2024039,91
T3_1811;T3;1811;PENALVA DO CASTELO;4767903,77;2966264,91;1554778,96;1009219,6;30230,13;372036,22;926946,71;62414,43;67105,61;37937,28;459953,27;299536,12;874692,15
T3_0507;T3;0507;PENAMACOR;7629888,65;3550546,09;1483058,06;1474483,3;164569,57;428435,16;3393449,25;15000;891403,77;192507,29;1290383,22;1004154,97;685893,31
T3_1812;T3;1812;PENEDONO;4504956,16;2451649,28;1095362,28;1136071,49;0;220215,51;1681982,75;50000;813727,75;34310,28;383655,93;400288,79;371324,13
T3_0614;T3;0614;PENELA;6122263,58;3235476,74;1458849,43;1205682,6;88300,38;482644,33;2565442,1;0;1287506,22;99090,34;805187,37;373658,17;321344,74
T3_1014;T3;1014;PENICHE;12436131,22;9307541,49;4926066,54;3354251,32;104912,91;922310,72;2441885,77;0;482282,25;20723,32;452099,35;1486780,85;686703,96
T3_1708;T3;1708;PESO DA RÉGUA;11748820,08;6336456,41;3369490,42;2040198,75;189229,15;737538,09;4767664,09;165576,33;1897594,61;284222,26;838291,9;1581978,99;644699,58
T3_0910;T3;0910;PINHEL;8950032,74;5538234,19;1999941,04;2433123,32;126110,32;979059,51;2686651,18;0;839802,05;211127,15;1273367,12;362354,86;725147,37
T3_1015;T3;1015;POMBAL;26402802,02;13654660,55;4879732,53;5728243,69;81922,55;2964761,78;10631954,38;334395,53;2493470,26;3242667,49;2986488,2;1574932,9;2116187,09
T3_4203;T3;4203;PONTA DELGADA;22269827,36;15939865,38;7805051,82;4460678,74;339059,38;3335075,44;3423785,41;335562,15;1183286,07;124784,31;1087371,22;692781,66;2906176,57
T3_3105;T3;3105;PONTA DO SOL;5501192,76;2912226,81;1173360,34;1141308,82;211699,24;385858,41;2035636,34;31276,91;616,23;124787,42;1781353,12;97602,66;553329,61
T3_1606;T3;1606;PONTE DA BARCA;9923181,35;6422050,65;3013137,53;2396688,15;127882,18;884342,79;2957828,01;0;1440245,9;200530,53;642664,06;674387,52;543302,69
T3_1607;T3;1607;PONTE DE LIMA;19654973,84;13345419,83;5773765,74;4359514,32;10756,43;3201383,34;4760034,88;412058,97;807064,9;1280991,51;413239,11;1846680,39;1549519,13
T3_1213;T3;1213;PONTE DE SOR;11446333,18;7034116,03;3534001,06;2502856,38;9589,46;987669,13;4004070,39;67828,47;931302,56;495074,27;509812,04;2000053,05;408146,76
T3_1214;T3;1214;PORTALEGRE;13488014,67;7712723,65;4741211,52;2154199,68;346771,76;470540,69;4388281,13;540570,38;1441333,51;96718,99;2131558,68;178099,57;1387009,89
T3_0709;T3;0709;PORTEL;6133386,74;4817196,96;2806335,25;1522963,65;38400,66;449497,4;858559,3;0;266557,87;117893,43;90993,92;383114,08;457630,48
T3_0811;T3;0811;PORTIMÃO;30148717,14;25649622,55;10948768,89;7140233,36;1982413,6;5578206,7;3117654,94;74227,32;1454786,51;52801,74;548148,13;987691,24;1381439,65
T3_1312;T3;1312;PORTO;123704940,9;88594119,38;41927252,93;30884485,57;2732301,79;13050079,09;5370775,32;587309,01;2745378,96;395982,86;91767,57;1550336,92;29740046,17
T3_1016;T3;1016;PORTO DE MÓS;13367687,78;8503766,47;3492263,99;4253108,9;54447,58;703946;4456735,11;236929,2;454746,38;2517282,3;490313,83;757463,4;407186,2
T3_3106;T3;3106;PORTO MONIZ;3625268,24;1678632,12;858638,88;513424,98;59442,95;247125,31;1341087,22;7478,13;159860;124244,42;971778,35;77726,32;605548,9
T3_3201;T3;3201;PORTO SANTO;3894216,83;2593294,4;1107653,29;417884,27;10550,89;1057205,95;1142815,89;0;0;3251,59;1098847,02;40717,28;158106,54
T3_0309;T3;0309;PÓVOA DE LANHOSO;10851959,35;6636759,35;2917788,91;2583619,73;93664,57;1041686,14;3264115,93;170671,77;565278,83;585105,56;1360680,29;582379,48;951084,07
T3_1313;T3;1313;PÓVOA DE VARZIM;31162258,78;22289792,8;9476036,19;10252532,27;306948,2;2254276,14;6785442,76;932014,86;984587,4;793437,95;2947348,04;1128054,51;2087023,22
T3_4204;T3;4204;POVOAÇÃO;4964359,88;2323142,86;1662251;417152,87;114916,07;128822,92;1111062,44;58145,43;97805,87;774815,33;29812,68;150483,13;1530154,58
T3_4302;T3;4302;PRAIA DA VITÓRIA;9089000,03;4582990,3;2549958,77;917734,66;148624,02;966672,85;2229841,58;18400;436220,42;179825,17;973345,66;622050,33;2276168,15
T3_0508;T3;0508;PROENÇA-A-NOVA;8890027,68;5315257,88;1975789,33;2588550,4;43079,27;707838,88;2246774,91;91797,43;78102,74;220161,9;1240449,82;616263,02;1327994,89
T3_0710;T3;0710;REDONDO;7872383,03;5281678,7;3149091,41;1718123,13;11279,63;403184,53;2537563,69;293405,07;1324459,3;80916,58;437547,39;401235,35;53140,64
T3_0711;T3;0711;REGUENGOS DE MONSARAZ;10240039,44;6298619,39;3197244,4;1950679,9;183087,85;967607,24;2608536,55;21725,95;457756,48;980981,44;702033,8;446038,88;1332883,5
T3_1813;T3;1813;RESENDE;9516673,76;5998082,96;3303480,54;2103504,03;186689,78;404408,61;2929943,2;43842;1014379,2;117898,41;628318,83;1125504,76;588647,6
T3_3107;T3;3107;RIBEIRA BRAVA;7611399,22;4111821,24;1236501,24;1266261,8;804608,87;804449,33;2896337,69;0;1009,2;1303,08;2460602,56;433422,85;603240,29
T3_1709;T3;1709;RIBEIRA DE PENA;7952005,59;5475626,57;2500669,64;1818164,26;107566,39;1049226,28;1888112,57;9020,79;49412,48;89095,29;1119318,34;621265,67;588266,45
T3_4205;T3;4205;RIBEIRA GRANDE;14897419,78;6087633,19;3500989,73;1853963,04;204351,74;528328,68;5184453,57;217842,51;1727085,81;1223314,94;1481434,7;534775,61;3625333,02
T3_1414;T3;1414;RIO MAIOR;13489054,49;9074950,35;4168477,97;3371909,67;238805,87;1295756,84;2038808,63;0;562095,06;55369,75;919583,47;501760,35;2375295,51
T3_1710;T3;1710;SABROSA;5951455,81;4001691,19;2229802,37;1427060,16;88733,89;256094,77;1422851,61;65000;129908,54;99490,76;418096,3;710356,01;526913,01
T3_0911;T3;0911;SABUGAL;11132506,69;6625121,12;2624958,7;2191010,54;81410,94;1727740,94;3545417,87;291835,05;3628,5;235873,09;1814272,96;1199808,27;961967,7
T3_1415;T3;1415;SALVATERRA DE MAGOS;8120313,45;5590808,13;2852047,13;2091556,05;47944,93;599260,02;1879962,57;657,87;1333202,33;43850,29;356301,18;145950,9;649542,75
T3_1814;T3;1814;SANTA COMBA DÃO;6505058,76;4501971,3;2052389,48;1527346,22;325396,33;596839,27;1479696,11;22235,09;634883,79;72556,14;441877,02;308144,07;523391,35
T3_3108;T3;3108;SANTA CRUZ;11295670,97;7759797,6;4769409,27;2358973,32;258027,05;373387,96;2271268,82;0;35866,48;361631,67;1509142,21;364628,46;1264604,55
T3_4401;T3;4401;SANTA CRUZ DA GRACIOSA;4132170,47;1812493,06;848636,33;538047,81;63048,83;362760,09;2143103,11;185613,11;339564,43;210157,38;901878,78;505889,41;176574,3
T3_4802;T3;4802;SANTA CRUZ DAS FLORES;2393030,73;1209827,23;800301,71;351057,33;18674,84;39793,35;744622,93;19896,51;860;410877,17;149085,51;163903,74;438580,57
T3_0109;T3;0109;SANTA MARIA DA FEIRA;42004455,8;27939688,8;11645395,48;10998968,99;391369,07;4903955,26;9928774,43;873776;5133575,65;1491259,76;699751,18;1730411,84;4135992,57
T3_1711;T3;1711;SANTA MARTA DE PENAGUIÃO;6419722;3328942,44;1468847,51;1413837,77;54439,42;391817,74;2544863,51;241961,37;793697,74;272046,08;930973,36;306184,96;545916,05
T3_3109;T3;3109;SANTANA;5379713,08;3623180,44;1195485,32;1489841,87;221276,98;716576,27;1244558,3;63789,72;0;85670,73;950984,71;144113,14;511974,34
T3_1416;T3;1416;SANTARÉM;27740314,47;18821275,57;9818779,1;5009328,99;799140,77;3194026,71;4247343,85;86522,7;2003426,48;162478,56;492643,07;1502273,04;4671695,05
T3_1509;T3;1509;SANTIAGO DO CACÉM;19138603,81;13649287,45;8156156,63;4177740,94;177788,31;1137601,57;3949754,43;23515,64;321396,81;844863,41;2286091,35;473887,22;1539561,93
T3_1314;T3;1314;SANTO TIRSO;34191217,87;18124286,12;7952530;5589662,49;217156,28;4364937,35;12869205,42;306936,16;6270091,91;3497999,67;1836365,61;957812,07;3197726,33
T3_0812;T3;0812;SÃO BRÁS DE ALPORTEL;6918969,76;5998758,09;2837688,04;2691614,99;41760,67;427694,39;214188,02;11430,3;20694,87;34783,47;59189,41;88089,97;706023,65
T3_0116;T3;0116;SÃO JOÃO DA MADEIRA;15158989,12;7821617,26;3520767,33;3214021,47;125723,44;961105,02;6081031,22;2124869,33;3264677,49;72152,99;131089,7;488241,71;1256340,64
T3_1815;T3;1815;SÃO JOÃO DA PESQUEIRA;7228011,77;4233994,46;1302504,7;2669574,58;84805,82;177109,36;1989353,36;187302,86;120465,18;12236,92;1021278,27;648070,13;1004663,95
T3_1816;T3;1816;SÃO PEDRO DO SUL;11335099,91;7930793,85;4846470,83;2268246,23;158021,96;658054,83;1551609,07;261251,06;647355,95;183608,65;337964,2;121429,21;1852696,99
T3_4603;T3;4603;SÃO ROQUE DO PICO;4908448,27;1846667,77;729197,18;489735,25;14473,78;613261,56;2232600,86;233137,65;664806,89;42970,33;1173116,15;118569,84;829179,64
T3_3110;T3;3110;SÃO VICENTE;3963591,14;2295888,41;993771,6;823223,52;76874,83;402018,46;1016414,29;104571;4935,22;73356,7;401576,91;431974,46;651288,44
T3_1417;T3;1417;SARDOAL;4188007,52;3148270,96;2374301,07;649691,61;75807,45;48470,83;499257,46;4031,78;28731,96;130535,86;62593,96;273363,9;540479,1
T3_1817;T3;1817;SÁTÃO;7323441,4;3842136,33;2146862,85;1390663,31;32834,08;271776,09;2947274,41;329142,6;0;1034816,44;965229,28;618086,09;534030,66
T3_0912;T3;0912;SEIA;14078515,36;10263456,47;4139426,13;3606463,46;1044938,93;1472627,95;2816136,58;92281,29;924178,72;289505,73;674233,18;835937,66;998922,31
T3_1510;T3;1510;SEIXAL;51634020,38;32256078,83;25897090,32;4058508,86;562520,19;1737959,46;4610449,75;0;881850,74;297258,14;1337621,96;2093718,91;14767491,8
T3_1818;T3;1818;SERNANCELHE;5770351,76;3555027,01;1230782,33;2057617,83;44070,83;222556,02;1711716,03;4503,37;308518,2;113477,27;596280,7;688936,49;503608,72
T3_0213;T3;0213;SERPA;14892676,39;8608492,62;4395710,31;3298663,87;99621,45;814496,99;5576233,03;78259;1695422,68;324307,03;1725890,95;1752353,37;707950,74
T3_0509;T3;0509;SERTÃ;9539743,35;7152697,1;3016778,18;3208620,64;127435,73;799862,55;1842570,76;0;131663,75;361389,28;980213,48;369304,25;544475,49
T3_1511;T3;1511;SESIMBRA;27182226,71;20581666,92;12844568,05;5888157,51;391412,68;1457528,68;5331742,36;243383,28;2095472,87;1169014,76;681608,38;1142263,07;1268817,43
T3_1512;T3;1512;SETÚBAL;39593978,87;30283616,52;18776738,97;6917292,08;596733,61;3992851,86;5742144,46;240178,54;2395494,29;264568,37;875766,36;1966136,9;3568217,89
T3_0117;T3;0117;SEVER DO VOUGA;6084568,89;3504560,57;1479509,98;1191544,16;40530,36;792976,07;2074529,95;247138,09;415673,64;36874,5;1085577,99;289265,73;505478,37
T3_0813;T3;0813;SILVES;23662718,97;18975880,79;8612340,6;8543648,18;515189,82;1304702,19;2478717,08;12604,56;34777,66;369458;613182,67;1448694,19;2208121,1
T3_1513;T3;1513;SINES;15823128,67;11061963,84;6318115,72;3032502,01;283987,57;1427358,54;2720437,67;10790,1;840503,84;105598,93;1414935,34;348609,46;2040727,16
T3_1111;T3;1111;SINTRA;107445134,8;83939805,34;32710823,43;16135441,73;1839892,2;33253647,98;11845490,25;2422260,26;4413465,26;0;3239869,07;1769895,66;11659839,23
T3_1112;T3;1112;SOBRAL DE MONTE AGRAÇO;5791338,41;4303505,44;2067286,46;1635429,99;124036,97;476752,02;1132696,05;0;825443,23;1823,28;12632,03;292797,51;355136,92
T3_0615;T3;0615;SOURE;9991707,3;5925870,55;3251030,94;2283137,85;128347,74;263354,02;2683295,97;243851,18;146877,91;328747,66;1137171,74;826647,48;1382540,78
T3_1215;T3;1215;SOUSEL;4951270,11;3285901,44;1907646,65;1020040,12;51400,76;306813,91;1283653,88;2629,79;197388,25;84999,3;392735,13;605901,41;381714,79
T3_0616;T3;0616;TÁBUA;8124954,62;5131123,3;2710349,12;1493551,32;58844,23;868378,63;2583566,71;32430;1344098,78;609705,06;228710,18;368622,69;410264,61
T3_1819;T3;1819;TABUAÇO;7285434,56;4152034,56;1930108,88;1761470,34;226241,87;234213,47;2833929,67;0;1680496,14;280451,96;559585,95;313395,62;299470,33
T3_1820;T3;1820;TAROUCA;8819330,52;5074190,31;3024233,37;1518298,24;267949,72;263708,98;3095824,85;51644,95;1398191,92;14381,14;1372855,45;258751,39;649315,36
T3_0814;T3;0814;TAVIRA;16495106,92;12480692,36;6798730,54;3983095,34;252055,77;1446810,71;2622211,08;571001,52;941759,08;26233,35;798832,63;284384,5;1392203,48
T3_0310;T3;0310;TERRAS DE BOURO;7338433,43;4809820,16;2720941;1510158,44;63375,62;515345,1;1812704,38;0;553966,01;260179,17;346625,76;651933,44;715908,89
T3_1418;T3;1418;TOMAR;22159022,23;12233620,66;6774824,77;3934703,29;397615,92;1126476,68;7596830,01;945,95;4539306,27;202232,34;1630609,57;1223735,88;2328571,56
T3_1821;T3;1821;TONDELA;14477739,97;10055993,58;3922307,59;3853029,19;88766,24;2191890,56;2856799,98;34923,8;453658,82;641873,39;1548415,77;177928,2;1564946,41
T3_0409;T3;0409;TORRE DE MONCORVO;17988055,2;8522634,03;3174149,06;3812379,8;495400,77;1040704,4;4197562,78;156121,69;236344,45;637617,59;1484706,66;1682772,39;5267858,39
