ldk;codigoperiodo;codigoine;dscautarquia;despesatotal;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;investimentosoutrosinvestimentosbensdecapital;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital
A_0401;A;0401;ALFÂNDEGA DA FÉ;25867474,26;7062864,46;2815453,76;2836444,76;833033,75;577932,19;2659736,89;12378;325848,74;109534,54;948188,8;1263786,81;16144872,91
A_1701;A;1701;ALIJÓ;10198931,6;6905842,93;2889295,82;3331775,11;239202,99;445569,01;1340809,13;31995,72;31236,21;322112,64;633014,99;322449,57;1952279,54
A_0803;A;0803;ALJEZUR;9960823,28;7295506;3167553,91;2849884,89;58219,83;1219847,37;1846608,17;79699,85;374569,97;32286,3;651947,97;708104,08;818709,11
A_0201;A;0201;ALJUSTREL;12779340,63;7491450,17;3446410,06;2846482,54;79288,1;1119269,47;4276940,35;825;1897951,15;182061,25;1063160,56;1132942,39;1010950,11
A_1503;A;1503;ALMADA;75228441,93;56153681,39;27639771,59;21060963,39;469054,29;6983892,12;12158747,92;389524,74;1864634,13;1090527,3;1917015,24;6897046,51;6916012,62
A_0902;A;0902;ALMEIDA;10118784,78;7199523,52;2679000,42;2893401,48;91355,34;1535766,28;2166526,88;9648,94;592386,57;58796,57;698951,63;806743,17;752734,38
A_1403;A;1403;ALMEIRIM;14709763,04;12182656,64;4285763,01;6214101;118120,09;1564672,54;1570592,68;142511,04;140223,36;127820,74;764123,4;395914,14;956513,72
A_0202;A;0202;ALMODÔVAR;12194507,91;7713214,12;3825675,61;2680517,1;42547,31;1164474,1;3566172,47;18200;416186,96;418627,99;1046392,49;1666765,03;915121,32
A_1404;A;1404;ALPIARÇA;7542316,41;5308802,1;2785081,72;1658827,68;278606,05;586286,65;1486855,87;0;3287,73;366141,46;21857,2;1095569,48;746658,44
A_1201;A;1201;ALTER DO CHÃO;5476290,6;4168496,12;2620395,5;1152675,11;20395,46;375030,05;796763,94;35229,48;249600,24;1746,6;142530,27;367657,35;511030,54
A_1002;A;1002;ALVAIÁZERE;10119509,33;4519140,09;1608989,86;2416498;141404,58;352247,65;4944034,78;50890;1286023;214326,1;739523,12;2653272,56;656334,46
A_0203;A;0203;ALVITO;3959207,84;3351500,35;2017487,53;927912,68;6416,15;399683,99;404567,67;0;1039,53;104742,08;38537,33;260248,73;203139,82
A_1115;A;1115;AMADORA;79962825,23;68064648,27;26947612,7;31166574,28;212892,28;9737569,01;7374878,78;1516973,33;2227033,63;1806657,27;837293,47;986921,08;4523298,18
A_1301;A;1301;AMARANTE;30542393,73;21016295,35;9221286,7;9328830,18;207036,49;2259141,98;5665324,51;17663,03;1858724,98;205311,19;2383344,42;1200280,89;3860773,87
A_0301;A;0301;AMARES;13385494,58;8104546,31;3746776,14;3121497,15;195509,25;1040763,77;2831211,4;25638;1067488,47;410765,38;1017838,61;309480,94;2449736,87
A_0103;A;0103;ANADIA;27321198,12;10942793,6;4150604,58;5575280,22;127723,8;1089185;14741892,89;87595,03;2561331,31;4474814,34;5496671,42;2121480,79;1636511,63
A_4301;A;4301;ANGRA DO HEROÍSMO;15323235,09;10768529,78;4743091,75;2595302,03;148901,33;3281234,67;1382314,34;139320,8;119786,34;0;833379,83;289827,37;3172390,97
A_1003;A;1003;ANSIÃO;14196677,56;8506353,15;2282816,05;5251973,53;365241,13;606322,44;4202412,03;4871,5;760871,62;1126540,43;1688901,13;621227,35;1487912,38
A_1601;A;1601;ARCOS DE VALDEVEZ;20740564,32;12583343,99;4988043,02;5647917,55;78804,22;1868579,2;4703675,21;158467,16;1173960,96;216334,74;2112098,64;1042813,71;3453545,12
A_0601;A;0601;ARGANIL;10057590,47;7280083,85;3422796,36;2940637,07;92457,5;824192,92;1406213,47;23677;366801,8;136929,92;702413,04;176391,71;1371293,15
A_1801;A;1801;ARMAMAR;9096867,93;6252432,51;2865482,7;2663124,09;272599,29;451226,43;1227208,06;36326;145503,9;47192,73;699237,32;298948,11;1617227,36
A_0104;A;0104;AROUCA;16226623,86;10057106,13;3418113,59;5251317,7;120358,58;1267316,26;4447227,52;91642,8;953590,95;313331,64;1402024,12;1686638,01;1722290,21
A_0702;A;0702;ARRAIOLOS;9670643,91;6080015,92;2785667,28;2389533,41;51788,1;853027,13;2293196,88;98129,9;65343,64;973970,99;4526,4;1151225,95;1297431,11
A_1202;A;1202;ARRONCHES;4783425,42;3644837,05;1763009,64;1326725,64;12216,86;542884,91;805530,32;114065,09;49170,83;16283,55;351600,71;274410,14;333058,05
A_1102;A;1102;ARRUDA DOS VINHOS;12992959,54;10136403,6;3816346,5;5437178,99;155998,22;726879,89;1353462,94;1870,49;706278,82;106490,33;325145,09;213678,21;1503093
A_0105;A;0105;AVEIRO;39931518,24;24937684,36;11377958,62;6190303,82;1804866,33;5564555,59;7559642,91;2393394,94;1690632,6;732066,31;570535,75;2173013,31;7434190,97
A_1203;A;1203;AVIS;8416443,39;5930340,26;3422887,74;1865302,27;88845,09;553305,16;1367182,27;69719,71;36122,35;62473,39;108925,56;1089941,26;1118920,86
A_1103;A;1103;AZAMBUJA;16854742,76;12822412,29;5852291,79;5416647,8;711877,22;841595,48;964682,13;11819,23;95020,99;440631,85;283242,5;133967,56;3067648,34
A_1302;A;1302;BAIÃO;15597432,63;10240523,23;5036682,97;4308067,63;64384,83;831387,8;3846894,72;295382,2;1637536,47;620156;746782,07;547037,98;1510014,68
A_0302;A;0302;BARCELOS;61285263,91;32941737,01;13524811,42;13644005,39;284389,78;5488530,42;11772502,29;354705,99;6301606;225536,68;1860018,02;3030635,6;16571024,61
A_0204;A;0204;BARRANCOS;3709952,89;2980919,89;1924513,56;505510,53;58381,84;492513,96;224167,63;2864,58;28501,21;0;35901,21;156900,63;504865,37
A_1504;A;1504;BARREIRO;50825446,14;36398319,8;16705340,57;15628547,78;212283,51;3852147,94;10775778,52;50553,83;891852,11;2992571,33;1315663,33;5525137,92;3651347,82
A_1004;A;1004;BATALHA;9919002,59;7054472,35;1840141,33;4210535,88;24069,94;979725,2;2401934,77;69546;925608,37;15681,66;1284950,99;106147,75;462595,47
A_0205;A;0205;BEJA;21872933,79;17173256,95;8387661,58;6114903,6;152242,1;2518449,67;2879708,76;7120,08;867853,72;29874,63;598461,3;1376399,03;1819968,08
A_0501;A;0501;BELMONTE;6607664,63;3615353,29;1029864,82;2099096,35;24851,91;461540,21;2428930,43;13876,86;1215282,49;17442,38;864373,74;317954,96;563380,91
A_1405;A;1405;BENAVENTE;15514927,44;12395150,59;6055307,76;4903103,67;20571,32;1416167,84;1177067,67;44042,02;896836,43;36072,04;172288,88;27828,3;1942709,18
A_1005;A;1005;BOMBARRAL;10649452,15;7115297,95;3201673,63;3447588,26;186965,4;279070,66;2371586,97;0;1881148,38;180589,36;86069,51;223779,72;1162567,23
A_0703;A;0703;BORBA;16232930,87;6132448,47;3151179,7;2268546,47;383173,89;329548,41;8930874,42;28926,03;6634295,97;345623,49;403169,39;1518859,54;1169607,98
A_1702;A;1702;BOTICAS;7352836,48;4865458,68;2279773,06;2026338,47;36799,39;522547,76;1494344,35;146611,71;0;145089,54;468984,59;733658,51;993033,45
A_0303;A;0303;BRAGA;99120469,08;60236100,63;25186802,15;16679314,7;687299,61;17682684,17;21540957,5;0;9251419,86;0;4719011,74;7570525,9;17343410,95
A_0402;A;0402;BRAGANÇA;35540836,69;19716908,51;6635171,17;11191486,63;170459,76;1719790,95;11042311,55;176184,87;6704571,65;704529,71;1681826,09;1775199,23;4781616,63
A_0304;A;0304;CABECEIRAS DE BASTO;16088102,37;7633119,53;5010914,45;1897123,35;101354,27;623727,46;6107763,08;344207,62;1582016,07;963583,84;2765746,16;452209,39;2347219,76
A_1104;A;1104;CADAVAL;9459389,71;7980897,82;3705823,68;3620336,44;64410,55;590327,15;1137738,97;8350;76001,31;89020,45;722786,82;241580,39;340752,92
A_1006;A;1006;CALDAS DA RAINHA;21807936,1;16047247,25;5093648,05;7933354,1;105278,26;2914966,84;3683789,28;271300;400196,61;0;2455114,22;557178,45;2076899,57
A_3101;A;3101;CALHETA (MADEIRA);13068096,75;6511605,32;2496642,26;2717113,95;767501,22;530347,89;5359049,88;0;17773,81;71907,64;4924627,78;344740,65;1197441,55
A_4501;A;4501;CALHETA (SÃO JORGE);4125360,35;2610929,65;1730066,69;634383,4;163271,86;83207,7;487385,79;0;0;36654;238805,12;211926,67;1027044,91
A_3102;A;3102;CÂMARA DE LOBOS;24047294,52;12063879,49;3714032,19;7318983,92;178244,76;852618,62;10370156,5;310802,63;593166,9;377856,18;8141174,53;947156,26;1613258,53
A_1602;A;1602;CAMINHA;20467362,86;16063454,59;5095295,88;9421081,97;412304,06;1134772,68;3453951,07;0;1221374,45;473705,38;1100001,41;658869,83;949957,2
A_1204;A;1204;CAMPO MAIOR;10332045,94;6664544,29;3341084,61;2354410,26;55653,08;913396,34;3613896,77;23208,42;2376201,76;24678,74;652416,21;537391,64;53604,88
A_0602;A;0602;CANTANHEDE;19702775,98;11593306,69;4822181,61;3731284,27;362190,75;2677650,06;3766108,36;206389,13;1088929,76;12446,98;1736702,6;721639,89;4343360,93
A_0403;A;0403;CARRAZEDA DE ANSIÃES;8404651,36;4830584,31;2443176,72;1486833,66;40096,79;860477,14;2260081,63;21348,04;798736,63;4454,45;944434,79;491107,72;1313985,42
A_1802;A;1802;CARREGAL DO SAL;7134197,27;4894383,33;2002149,13;2035007,42;42992,07;814234,71;1471496,8;29702,73;35364,62;37554,95;1268680,69;100193,81;768317,14
A_1406;A;1406;CARTAXO;14837491,29;9568530,84;5938371,8;2780479,04;255868,44;593811,56;4001544,27;0;2752152,5;8879,38;50652,27;1189860,12;1267416,18
A_1105;A;1105;CASCAIS;130063830,3;102202577,3;31525129,75;50071593,2;1044414,71;19561439,65;11486996,34;236400,34;2465605,1;6251,14;5615994,52;3162745,24;16374256,66
A_1007;A;1007;CASTANHEIRA DE PÊRA;3553614,14;3075053,09;1428270,96;962863,24;387658,41;296260,48;153120,57;24859,38;63334,68;1276,74;22445,7;41204,07;325440,48
A_0502;A;0502;CASTELO BRANCO;54206857,2;20317964,11;6706853,96;7544563,96;78900,41;5987645,78;25307146,73;2832341,33;10468773,05;649541,8;8164924,13;3191566,42;8581746,36
A_0106;A;0106;CASTELO DE PAIVA;10365063,81;7666167,64;3152600,34;3167506,31;327149,88;1018911,11;1603579,24;52489,31;9144;125300,11;1155871,31;260774,51;1095316,93
A_1205;A;1205;CASTELO DE VIDE;6015318,15;4266655,44;2465439,25;1488286,18;5493,91;307436,1;1286244,28;8170,47;197295,29;189845,29;364116,07;526817,16;462418,43
A_1803;A;1803;CASTRO DAIRE;13692644,9;9678971,25;4331768,42;4434113,72;89710,42;823378,69;3091736,46;24183,64;182828,21;156799,09;2418247,73;309677,79;921937,19
A_0804;A;0804;CASTRO MARIM;11922658,05;9270317,39;2644877,12;5807070,52;29872,22;788497,53;2125534,57;192835,63;29176,79;258676,9;884605,74;760239,51;526806,09
A_0206;A;0206;CASTRO VERDE;9722697,44;7755010,99;3789025,71;2626126,88;32246,97;1307611,43;1145982,62;18377,99;47591,28;56736,36;680662,25;342614,74;821703,83
A_0903;A;0903;CELORICO DA BEIRA;9633067,02;6832604,79;3290658,28;2538372;343806,72;659767,79;1787401,49;16000;579030,69;300;581907,82;610162,98;1013060,74
A_0305;A;0305;CELORICO DE BASTO;15309485,22;10268875,44;4700766,71;4310716,8;525252,69;732139,24;3317424,19;101048,01;272065,28;2174,62;2338594,92;603541,36;1723185,59
A_1407;A;1407;CHAMUSCA;14603093,38;7658781,4;3343797,68;3285786,01;144990,23;884207,48;4583033,77;207939,74;497951,46;1302461,04;1886554,86;688126,67;2361278,21
A_1703;A;1703;CHAVES;36748446,25;22195496,46;9025743,94;10826790,01;680922,66;1662039,85;9650145,21;35825,55;2390132,65;990371,48;2906963,62;3326851,91;4902804,58
A_1804;A;1804;CINFÃES;14659413,34;9773086,92;4055755,02;4008713,55;16861,53;1691756,82;4210186,85;187193,01;1138754;456234,67;500237,53;1927767,64;676139,57
A_0603;A;0603;COIMBRA;83769203,35;61711675,95;26615283,64;20560384,42;713616,17;13822391,72;12296489,37;1160212,04;725088,57;1011,11;1215347,55;9194830,1;9761038,03
A_0604;A;0604;CONDEIXA-A-NOVA;11729805,17;7940097,49;3314387,33;3967629,77;46616,55;611463,84;2663446,85;0;322627,53;86704,68;341267,34;1912847,3;1126260,83
A_1408;A;1408;CONSTÂNCIA;6213878,67;4124008,96;2107420,66;1614884,31;68876,09;332827,9;1197318,14;114307,31;563353,53;54499,14;239243,01;225915,15;892551,57
A_1409;A;1409;CORUCHE;14774065,81;11337136,21;6007058,04;3803039,45;72379,54;1454659,18;2585383,73;151987,82;211191,16;75934,24;1232592,23;913678,28;851545,87
A_4901;A;4901;CORVO;2474895,3;806637,88;511744,36;278128,07;6494,18;10271,27;1523195,69;0;5167,36;664599,83;324040,83;529387,67;145061,73
A_0503;A;0503;COVILHÃ;32421491,5;15705573,57;5860789,21;6780213,44;627458,23;2437112,69;9051627,74;675569,45;2001385,96;167425;3705571,45;2501675,88;7664290,19
A_1206;A;1206;CRATO;8211336,86;5360571,96;2217800,51;2322616,48;97160,05;722994,92;1879141,07;246049,99;76442,19;165442,61;197446,19;1193760,09;971623,83
A_0207;A;0207;CUBA;4957801,57;3888791,89;2033494,84;1225372,67;28264,11;601660,27;725828,37;1705;23309,16;157047,37;425923,75;117843,09;343181,31
A_1207;A;1207;ELVAS;27469435,13;18589598,92;6180781,43;9345004,59;30445,52;3033367,38;8664258,65;1413896,63;1847292,95;58225;3297612,68;2047231,39;215577,56
A_1410;A;1410;ENTRONCAMENTO;19890005,56;12842397;5583273,78;6078954,43;390288,22;789880,57;5828121,19;0;2401765,23;1225302,3;345054,46;1855999,2;1219487,37
A_0107;A;0107;ESPINHO;39644214,88;22059318,45;10482739,66;7554561,54;248403,79;3773613,46;14105838,5;1034661,32;6628449,53;645095,13;1467258,54;4330373,98;3479057,93
A_0306;A;0306;ESPOSENDE;19406203,51;11304425,43;4016293,4;4896998,73;83347,59;2307785,71;5797014,71;545500;1703864,04;78933,17;2614051,66;854665,84;2304763,37
A_0108;A;0108;ESTARREJA;16022122,45;10085243,4;4494882,86;4328156,86;84843,32;1177360,36;4194287,65;120349,65;1464042,87;260553,51;1321252,62;1028089;1742591,4
A_0704;A;0704;ESTREMOZ;16904545,05;10690918,55;4281790,59;4628788,1;346703,93;1433635,93;4908009,2;4778,56;792839,94;57936,5;215057,49;3837396,71;1305617,3
A_0705;A;0705;ÉVORA;60553851,16;43845106,76;18020984,81;20052997,74;2531045,58;3240078,63;5193557,77;141411,86;510704,65;456066,62;1945346,96;2140027,68;11515186,63
A_0307;A;0307;FAFE;26924741,37;16923771,76;7926400,16;6269533,77;49829,51;2678008,32;4818698,31;216250;1032817,04;525248,53;2243137,61;801245,13;5182271,3
A_0805;A;0805;FARO;29916767,62;22142762,6;13445187,67;5929606,26;1351052,71;1416915,96;3083376,66;253688,6;1598955,74;15384,07;902559,71;312788,54;4690628,36
A_1303;A;1303;FELGUEIRAS;36171641,26;23677316,43;10532841,85;8349337,36;113985,22;4681152;10457218,28;362082,8;5008692,89;1198285,19;1853657,58;2034499,82;2037106,55
A_0208;A;0208;FERREIRA DO ALENTEJO;10279273,62;7952810,25;4358586,24;2589102,45;89737,7;915383,86;1229971,41;10462,5;520116,78;54149,98;67801,73;577440,42;1096491,96
A_1411;A;1411;FERREIRA DO ZÊZERE;8398547,19;6735218,05;2380956,05;3613201,39;156104,22;584956,39;977131,58;3282,44;112333,41;91574,06;606029,94;163911,73;686197,56
A_0605;A;0605;FIGUEIRA DA FOZ;37468894,94;24467651,11;10043431,23;8489548,81;2091588,26;3843082,81;6640227,15;5154;3175116,21;0;265446,76;3194510,18;6361016,68
A_0904;A;0904;FIGUEIRA DE CASTELO RODRIGO;7546899,56;6120601,05;2111118,66;2803587,39;154937,88;1050957,12;348750,32;34058,77;175458,25;45470,07;13956,32;79806,91;1077548,19
A_1008;A;1008;FIGUEIRÓ DOS VINHOS;6715203,14;5169154,76;2870086,01;1642164,89;279490,63;377413,23;437259,08;51369,13;22674,84;0;36683,25;326531,86;1108789,3
A_0905;A;0905;FORNOS DE ALGODRES;6305756,53;4680043,22;1717392,34;2048360,68;802404,78;111885,42;378569,07;0;213085,22;23616;100757,68;41110,17;1247144,24
A_0404;A;0404;FREIXO DE ESPADA À CINTA;13321749,35;7063188,1;2818799,13;3360391,71;365947,56;518049,7;4761879,61;112587,56;1290145,93;121374,05;1347664,95;1890107,12;1496681,64
A_1208;A;1208;FRONTEIRA;5442779,51;3700853,08;1617031,8;1723599,49;26944,12;333277,67;1343741,65;0;67971,1;3025,8;796471,54;476273,21;398184,78
A_3103;A;3103;FUNCHAL;110516841,7;76241335,65;31180526,72;38970291,64;1059341,06;5031176,23;22432703,77;824551,2;2260598,35;9055528,9;5274038,67;5017986,65;11842802,26
A_0504;A;0504;FUNDÃO;73359962,68;25290953,98;6163882,25;15777768,23;1947997,67;1401305,83;38836350,35;2790,12;5071253,74;10953108,76;17338041,68;5471156,05;9232658,35
A_1209;A;1209;GAVIÃO;6842577,46;4403972,57;2087065,01;1779735,79;18892,01;518279,76;1924774,97;226430,09;70050,13;268094,89;406736,19;953463,67;513829,92
A_0606;A;0606;GÓIS;7510818,45;5405948,27;2801054,8;1827344,3;47462;730087,17;1413624,06;1348,2;329094,87;78799,87;579581,1;424800,02;691246,12
A_1412;A;1412;GOLEGÃ;7220872,56;4325515,94;2183869,07;1731203,87;21106,86;389336,14;2266262,38;41168,86;113903,68;66433,79;150678,91;1894077,14;629094,24
A_1304;A;1304;GONDOMAR;72242287,31;50229441,14;23769939,85;19332548,8;391244,06;6735708,43;16158681,22;5612283,6;1865978,92;329349,29;5183374,16;3167695,25;5854164,95
A_0906;A;0906;GOUVEIA;13355591,06;7452702,69;2860646,84;3099888,29;82820,7;1409346,86;4285447,29;92797,96;33010,13;77828,46;3093423,34;988387,4;1617441,08
A_1505;A;1505;GRÂNDOLA;20105623,8;14999503,57;8772676,92;4541822,29;180203,51;1504800,85;3691189,09;22941,51;324523,46;218213,39;2419148,01;706362,72;1414931,14
A_0907;A;0907;GUARDA;41707406,2;23321213,37;9364647,46;8776022,69;1795407,24;3385135,98;7299418,89;260225,07;1308993,04;147722,78;4882050,72;700427,28;11086773,94
A_0308;A;0308;GUIMARÃES;63003508,73;50218926,91;23474583,11;16804864,67;688933,18;9250545,95;4627542,3;455115,16;558362,46;0;1494810,72;2119253,96;8157039,52
A_4701;A;4701;HORTA;9971987,55;6423720,49;3370776,55;2198793,57;86126,87;768023,5;2263744,58;0;0;677994,48;1201323,17;384426,93;1284522,48
A_0505;A;0505;IDANHA-A-NOVA;18136045,17;11783108,66;4330699,11;6434682,86;36293,72;981432,97;4103063,11;0;1000693,47;205056,47;972869,63;1924443,54;2249873,4
A_0110;A;0110;ÍLHAVO;24756413,78;16565750,08;5192787,1;9390865,46;1448476,68;533620,84;4934792,59;229543,06;1496787,06;387539,64;1574968,44;1245954,39;3255871,11
A_0806;A;0806;LAGOA (ALGARVE);28843999,76;25727990,51;6862074,3;15915859,48;475126,01;2474930,72;1847458,46;22857,84;380021,59;465509,1;170020,5;809049,43;1268550,79
A_4201;A;4201;LAGOA (SÃO MIGUEL);9422699,88;5487905,26;2348217,54;1769962,62;100379,7;1269345,4;1995432,76;14125;147429,63;909225,79;231965,41;692686,93;1939361,86
A_0807;A;0807;LAGOS;48537215,31;41179222,18;12124564,72;20775563,84;952545,43;7326548,19;3909683,72;902197,25;455235,48;308401,15;1404328,28;839521,56;3448309,41
A_4801;A;4801;LAJES DAS FLORES;5247234,85;1741880,7;1033571,92;644448,79;8547,17;55312,82;3199002,79;20981,75;184629,08;289725,43;1655744,26;1047922,27;306351,36
A_4601;A;4601;LAJES DO PICO;10077631,01;3160918,33;1697713,8;993826,37;212610,35;256767,81;5581200,23;22500;2988269,18;104087,49;2164030,73;302312,83;1335512,45
A_1805;A;1805;LAMEGO;37945011,56;22406292,43;4346723,32;14917175,21;1165889,71;1976504,19;10104205,77;326309,57;2946504,53;745434,86;5584172,47;501784,34;5434513,36
A_1009;A;1009;LEIRIA;55212680,15;38791002,74;12081085,47;16204834,25;423110,15;10081972,87;5822907,92;1168,5;1148275,31;34025,37;3950742,44;688696,3;10598769,49
A_1106;A;1106;LISBOA;544333263,7;385387668,7;227899868,9;97684850,72;3905088,68;55897860,42;77481884,57;8997640,19;10070328,4;5373535,24;8422693,59;44617687,15;81463710,44
A_0808;A;0808;LOULÉ;102097314,4;70211580,12;25897673,43;36293631,92;2507779,56;5512495,21;16294635,84;312764,94;3533368,4;5379354,82;5404758,94;1664388,74;15591098,45
A_1107;A;1107;LOURES;106117064,2;87652085,42;38272874;32691192,43;1600049,52;15087969,47;2597962,22;157113,36;310798,6;541553,01;846063,64;742433,61;15867016,54
A_1108;A;1108;LOURINHÃ;20883427,68;16320046,61;5747933,19;7552288,7;308518,2;2711306,52;2537148,98;1185,89;171888,49;174326,52;1686547,14;503200,94;2026232,09
A_0607;A;0607;LOUSÃ;15315689,78;10413319,34;4348902,65;5140847;125482,31;798087,38;4085150,94;40130,05;1773083,37;136178,87;735542,06;1400216,59;817219,5
A_1305;A;1305;LOUSADA;24751786,82;18794210,6;9999129,25;6797986,22;212937,55;1784157,58;3703527,56;77541,32;1542444,03;623772,13;1014516,29;445253,79;2254048,66
A_1413;A;1413;MAÇÃO;9494446,24;7099373,29;3064017,05;3364074,67;44624,5;626657,07;2040640,52;0;715122,95;130336,71;879216,09;315964,77;354432,43
A_0405;A;0405;MACEDO DE CAVALEIROS;17205707,81;11510432,87;4773450,1;5122898,75;192469,83;1421614,19;2040040,34;133406,4;20530,08;189313,57;1372149,37;324640,92;3655234,6
A_3104;A;3104;MACHICO;11208624,15;6428343,96;3554989,13;2081394,46;527566,93;264393,44;3255216,64;0;8136,79;754929,46;1355110,21;1137040,18;1525063,55
A_4602;A;4602;MADALENA;6866194,58;3589832,17;2140102,43;983649,16;36340,72;429739,86;1473509,73;0;159939,6;72958,9;984888,05;255723,18;1802852,68
A_1109;A;1109;MAFRA;50777593,47;33558595,1;14364693,33;15168603,29;147156,69;3878141,79;11037047,96;4620;871589,46;538889,96;3744109,6;5877838,94;6181950,41
A_1306;A;1306;MAIA;56266482,83;39900136,03;19098164,01;13942797,7;1054312,91;5804861,41;6914714,14;235386,3;1166863,57;197995,2;2550327,59;2764141,48;9451632,66
A_1806;A;1806;MANGUALDE;21134539,76;11206477,55;4611861,42;5892944,1;285196,82;416475,21;8232969,21;151462,73;919656,17;2402852,04;4080899,24;678099,03;1695093
A_0908;A;0908;MANTEIGAS;5977428,72;3363288,11;1433558,48;1335773,82;30080,81;563875;2014353,69;29532,99;25215;54821;434028,88;1470755,82;599786,92
A_1307;A;1307;MARCO DE CANAVESES;25275140,3;16526057,26;6798129,58;6708966,61;368161,53;2650799,54;5201776,44;176274,1;416340,56;514405,99;657608,7;3437147,09;3547306,6
A_1010;A;1010;MARINHA GRANDE;21883688,98;15008422,6;5255667,69;7794620,55;27538,88;1930595,48;5594194,81;345414,64;2379903,33;422531,73;346165,54;2100179,57;1281071,57
A_1210;A;1210;MARVÃO;5531364,54;3539760,45;1757229,69;1395046,09;8744,16;378740,51;1774811,16;337724,54;277069,58;242530,01;583550,37;333936,66;216792,93
A_1308;A;1308;MATOSINHOS;98465018,74;69467213,69;29748855,57;27992346,95;743328,01;10982683,16;18357207,31;4094954,04;2635148,2;2999692,41;5625647,33;3001765,33;10640597,74
A_0111;A;0111;MEALHADA;14610226,15;8469443,36;4610790,9;3188962,41;18156,42;651533,63;3658604,34;70283,71;1228472,59;287093,1;1904655,94;168099;2482178,45
A_0909;A;0909;MEDA;10891971;7815220,13;3010817,03;3923435,01;429408;451560,09;1769672,5;63322,08;50411,57;73751,17;1412433,28;169754,4;1307078,37
A_1603;A;1603;MELGAÇO;16749926,64;8967369,93;4767555,26;3237034,23;299682,71;663097,73;5671698,11;31819,15;2887732,05;847964,19;1415621,98;488560,74;2110858,6
A_0209;A;0209;MÉRTOLA;12812707,68;8963139,51;4589536,05;3312512,85;53809,16;1007281,45;2191795,66;48686,71;95082,72;585521,03;594727,26;867777,94;1657772,51
A_1704;A;1704;MESÃO FRIO;5293467,88;3421412,85;1863974,19;1118366,82;227782,35;211289,49;1211443,65;28757,09;563347,18;13582,72;363148,38;242608,28;660611,38
A_0608;A;0608;MIRA;9799885,48;7919622,36;3538967,82;3877295,18;54025,05;449334,31;1211476,07;21536,36;626635,62;106714,72;172218,55;284370,82;668787,05
A_0609;A;0609;MIRANDA DO CORVO;10278562,3;6363373,44;2826352,86;3181982,59;81666,83;273371,16;3149619,38;166013,12;48311,09;368454,67;400496,59;2166343,91;765569,48
A_0406;A;0406;MIRANDA DO DOURO;14436398,29;9948377,98;3196013,94;5766342,71;451195,97;534825,36;3357795,99;156821,26;155226,38;814985,36;1795970,14;434792,85;1130224,32
A_0407;A;0407;MIRANDELA;27915617,05;21612770,45;6730565,11;9986522,39;1356726,57;3538956,38;4311267,98;193297,07;843907,02;569975,36;1898222,16;805866,37;1991578,62
A_0408;A;0408;MOGADOURO;11138912,81;7716865,11;2626348,44;4468205,18;42380,41;579931,08;1897609,78;43363;0;183872,39;1290704,6;379669,79;1524437,92
A_1807;A;1807;MOIMENTA DA BEIRA;13086583,46;7348487,46;2820458,89;3413362,73;214713,88;899951,96;3343775,43;132810,1;1978714,8;177478,37;616305,9;438466,26;2394320,57
A_1506;A;1506;MOITA;30575718,69;24566373,35;13936006,6;7418290,97;173199,01;3038876,77;3150604,97;5263,69;191687,04;317419,45;1226048,61;1410186,18;2858740,37
A_1604;A;1604;MONÇÃO;15545596,51;8968336,35;4640365,38;3112125,26;159122,32;1056723,39;2899924,04;3067,1;396205,89;633218,99;570347,19;1297084,87;3677336,12
A_0809;A;0809;MONCHIQUE;9499241,14;6292264,24;3558140,05;1760049,52;54907,58;919167,09;1394104,51;60105,58;163791,55;163077,21;723876,47;283253,7;1812872,39
A_1705;A;1705;MONDIM DE BASTO;8768311,81;5251123,14;2780484,08;1811480,27;331251,51;327907,28;871706,62;3743,53;102128,55;61667,98;438999,3;265167,26;2645482,05
A_1211;A;1211;MONFORTE;5931463,93;4348853,74;2624832,87;1268003,01;76111,37;379906,49;701253,06;796,05;133039,56;634,3;477892,78;88890,37;881357,13
A_1706;A;1706;MONTALEGRE;19064129,61;10262733,02;4132167,46;4557151,65;44189,62;1529224,29;4510506,21;772067,31;711248,55;936344,94;1453054,23;637791,18;4290890,38
A_0706;A;0706;MONTEMOR-O-NOVO;17899342,8;12185311,54;6434211,74;4067182,54;76691,44;1607225,82;4556706,39;152600,89;1166382,34;96618,14;1819148,91;1321956,11;1157324,87
A_0610;A;0610;MONTEMOR-O-VELHO;16321595,59;9746660,87;4194853,27;4267974,47;834346,78;449486,35;4232017,65;192228,12;762129,62;1134346,56;1883084,91;260228,44;2342917,07
A_1507;A;1507;MONTIJO;25074212,28;21822112,85;12910141,42;6640457,89;226028,18;2045485,36;797084,09;5298,51;164652,71;55325,57;235042,77;336764,53;2455015,34
A_0707;A;0707;MORA;6244095,3;4650950,43;2320728,83;1386700,29;26535,45;916985,86;1104203,24;8746,26;56922,24;42710,7;459878,65;535945,39;488941,63
A_1808;A;1808;MORTÁGUA;11248447,57;5164287,78;2462135,87;1492600,48;42930,86;1166620,57;4092722,19;238333,09;194745,08;320734,16;3175645,6;163264,26;1991437,6
